Country,Year,childMortalityRate,GDP_per_Capita,lifeExpectancy,totalPopulationPoverty,birthRate,percentage_of_totalUrbanPopulation,percentageUsage_of_safely_managed_drinking_water,totalHealthcareExpenditure
Italy,2007,0.4235197,45356.535,81.5,397523.0,9.49,67.974,96.13227,8.14
Italy,2008,0.41433558,44623.6,81.645,414246.0,9.64,68.092,95.90065,8.53
Italy,2009,0.40531278,42074.92,81.762,538701.0,9.499,68.209,95.6689,8.95
Italy,2010,0.3961491,42664.355,82.132,750031.0,9.348,68.327,95.43701,8.92
Italy,2011,0.3867742,42892.305,82.228,686455.0,9.075,68.444,95.204994,8.77
Italy,2012,0.37757185,41501.71,82.252,714839.0,8.811,68.684,94.97285,8.78
Italy,2013,0.36875513,40268.113,82.652,827113.0,8.432,68.979,94.74057,8.78
Italy,2014,0.360418,39898.527,82.901,748995.0,8.179,69.272,94.508156,8.87
Italy,2015,0.35214862,40247.83,82.521,1183558.0,7.917,69.565,94.25136,8.86
Italy,2016,0.34274322,40837.74,83.046,988195.0,7.725,69.855,93.99455,8.73
Italy,2017,0.33171508,41581.12,82.726,860611.0,7.496,70.144,93.737755,8.68
Italy,2018,0.3189378,42045.92,83.184,880736.0,7.215,70.438,93.48096,8.68
Italy,2019,0.3046916,42739.05,83.342,593914.0,6.978,70.736,93.22416,8.66
Italy,2020,0.2896362,39093.523,82.181,492030.0,6.81,71.039,92.967354,9.63
Italy,2021,0.27520525,42562.555,82.865,481658.0,6.815,71.346,92.710556,9.38
Japan,2008,0.3410533,38781.2,82.633,614479.0,8.537,89.103,98.04329,8.09
Japan,2010,0.3198473,38069.957,82.916,0.0,8.352,90.812,98.13786,9.06
Japan,2013,0.29171452,39569.637,83.402,927657.0,8.013,91.226,98.27977,10.67
Jordan,2002,2.5397596,9463.036,72.359,10414.0,28.479,78.296,53.49964,9.28
Jordan,2006,2.2650452,10862.462,73.225,5573.0,26.457,80.97,55.555233,7.68
Jordan,2008,2.1357586,11540.403,73.563,719.0,28.707,83.692,59.781048,8.49
Jordan,2010,2.0181017,11866.881,73.797,2849.0,28.07,86.088,64.038826,8.17
Kazakhstan,2001,3.9787667,11682.842,64.108,1904009.0,15.939,56.171,63.369843,3.47
Kazakhstan,2002,3.732616,12827.231,64.441,1320570.0,16.423,56.244,64.92973,3.61
Kazakhstan,2003,3.505092,13973.078,64.753,919560.0,17.516,56.317,66.50294,3.72
Kazakhstan,2004,3.2988315,15208.44,65.04,497937.0,18.691,56.39,68.08938,3.98
Kazakhstan,2005,3.098041,16536.016,65.356,1311948.0,19.43,56.463,69.68898,3.9
Kazakhstan,2006,2.8935144,18112.78,65.722,154837.0,20.462,56.536,71.30166,3.4
Kazakhstan,2007,2.681642,19500.479,66.18,59699.0,21.533,56.609,72.92734,2.7
Kazakhstan,2008,2.4658363,19770.217,66.759,38317.0,22.714,56.682,74.56595,3.05
Kazakhstan,2009,2.2523437,19614.734,67.46,39293.0,22.413,56.755,76.21741,3.5
Kazakhstan,2010,2.04083,20751.258,68.257,31848.0,22.615,56.827,77.881325,2.74
Kazakhstan,2011,1.8319597,21970.084,69.108,11771.0,22.489,56.9,79.558266,2.6
Kazakhstan,2012,1.6321924,22702.578,69.939,6452.0,22.643,56.973,81.24783,3.04
Kazakhstan,2013,1.4528173,23720.816,70.719,5640.0,22.646,57.046,82.9075,2.66
Kazakhstan,2014,1.3023086,24355.756,71.415,3332.0,23.017,57.118,84.48871,2.97
Kazakhstan,2015,1.1853004,24290.418,72.024,6714.0,22.513,57.191,86.08145,3.04
Kazakhstan,2016,1.1048439,24210.863,72.549,8991.0,22.34,57.264,87.68542,3.42
Kazakhstan,2017,1.0575411,24862.967,72.996,7485.0,21.435,57.336,89.30042,3.05
Kazakhstan,2018,1.0327781,25544.346,73.369,2767.0,21.702,57.428,89.309814,2.82
Kazakhstan,2019,1.0208814,26351.805,73.658,2973.0,21.424,57.54,89.321266,2.79
Kazakhstan,2020,1.012613,25361.508,71.195,2218.0,22.57,57.671,89.33464,3.75
Kazakhstan,2021,0.9981674,26110.53,70.131,3362.0,23.271,57.821,89.34997,3.92
Kiribati,2006,6.0505586,1971.433,65.601,14039.0,29.738,44.03,10.92349,11.53
Kiribati,2019,5.971168,1963.5349,65.866,2095.0,27.826,54.835,13.754721,12.59
Kyrgyzstan,2000,4.9196653,3078.9092,65.242,1870329.0,22.257,35.298,45.659782,4.41
Kyrgyzstan,2001,4.682828,3212.1335,65.319,1649532.0,22.01,35.296,45.658703,4.28
Kyrgyzstan,2002,4.4648476,3182.233,65.342,1554571.0,22.141,35.295,45.942135,4.59
Kyrgyzstan,2003,4.2664747,3370.4302,65.448,1296288.0,22.403,35.293,46.22503,5.82
Kyrgyzstan,2004,4.089267,3563.8752,65.649,590893.0,22.755,35.292,46.50846,6.2
Kyrgyzstan,2005,3.9279068,3517.7205,65.789,700815.0,23.019,35.29,48.28265,7.45
